"filename", "language", "PHP", "JSON", "JavaScript", "Markdown", "XML", "YAML", "Shell Script", "Makefile", "PostCSS", "comment", "blank", "total"
"d:\xampp\htdocs\mywebsite\includes\dbfunctions.php", "PHP", 692, 0, 0, 0, 0, 0, 0, 0, 0, 6, 104, 802
"d:\xampp\htdocs\mywebsite\includes\header.php", "PHP", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 163
"d:\xampp\htdocs\mywebsite\includes\overlay.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\xampp\htdocs\mywebsite\includes\upload_avatar.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 26
"d:\xampp\htdocs\mywebsite\includes\upload_images.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 29
"d:\xampp\htdocs\mywebsite\includes\wave-background.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"d:\xampp\htdocs\mywebsite\index.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 35
"d:\xampp\htdocs\mywebsite\package-lock.json", "JSON", 0, 2806, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2807
"d:\xampp\htdocs\mywebsite\package.json", "JSON", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"d:\xampp\htdocs\mywebsite\postcss.config.cjs", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 1, 8
"d:\xampp\htdocs\mywebsite\prettier.config.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
"d:\xampp\htdocs\mywebsite\src\css\input.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 239, 2, 55, 296
"d:\xampp\htdocs\mywebsite\src\css\output.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 6777, 1, 1, 6779
"d:\xampp\htdocs\mywebsite\src\js\culori.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\xampp\htdocs\mywebsite\src\js\events.js", "JavaScript", 0, 0, 2609, 0, 0, 0, 0, 0, 0, 70, 518, 3197
"d:\xampp\htdocs\mywebsite\src\js\render.js", "JavaScript", 0, 0, 1482, 0, 0, 0, 0, 0, 0, 5, 265, 1752
"d:\xampp\htdocs\mywebsite\src\js\resizebackground.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 3, 26
"d:\xampp\htdocs\mywebsite\tailwind.config.cjs", "JavaScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 21
"d:\xampp\htdocs\mywebsite\vendor\autoload.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\.github\workflows\ci.yml", "YAML", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 8, 53
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\CHANGELOG.md", "Markdown", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 31, 151
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 34, 0, 2, 7, 43
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\README.md", "Markdown", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 24, 88
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\SECURITY.md", "Markdown", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 4, 9
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\composer.json", "JSON", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\AbstractConnectionDecorator.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 42
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\App.php", "PHP", 84, 0, 0, 0, 0, 0, 0, 0, 0, 43, 21, 148
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\ComponentInterface.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\ConnectionInterface.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 27
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\CloseResponseTrait.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\HttpRequestParser.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 65
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\HttpServer.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 77
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\HttpServerInterface.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 15
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\NoOpHttpServerController.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\OriginCheck.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 65
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Http\Router.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 97
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\MessageComponentInterface.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\MessageInterface.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 13
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Server\EchoServer.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 24
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Server\FlashPolicy.php", "PHP", 77, 0, 0, 0, 0, 0, 0, 0, 0, 93, 31, 201
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Server\IoConnection.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 39
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Server\IoServer.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 141
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Server\IpBlackList.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 112
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Session\Serialize\HandlerInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Session\Serialize\PhpBinaryHandler.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 34
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Session\Serialize\PhpHandler.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 50
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Session\SessionProvider.php", "PHP", 140, 0, 0, 0, 0, 0, 0, 0, 0, 66, 38, 244
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Session\Storage\Proxy\VirtualProxy.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 55
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Session\Storage\VirtualSessionStorage.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 89
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\Exception.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\JsonException.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\ServerProtocol.php", "PHP", 89, 0, 0, 0, 0, 0, 0, 0, 0, 46, 27, 162
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\Topic.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 34, 17, 102
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\TopicManager.php", "PHP", 68, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 126
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\WampConnection.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 43, 20, 116
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\WampServer.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 68
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\Wamp\WampServerInterface.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 44
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\WebSocket\ConnContext.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 21
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\WebSocket\MessageCallableInterface.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\WebSocket\MessageComponentInterface.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\WebSocket\WsConnection.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 46
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\WebSocket\WsServer.php", "PHP", 143, 0, 0, 0, 0, 0, 0, 0, 0, 44, 39, 226
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\src\Ratchet\WebSocket\WsServerInterface.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 15
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\autobahn\bin\fuzzingserver.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 37
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\autobahn\fuzzingclient-all.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\autobahn\fuzzingclient-profile.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\autobahn\fuzzingclient-quick.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\bootstrap.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\AbstractMessageComponentTestCase.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\Mock\Component.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\Mock\Connection.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\Mock\ConnectionDecorator.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\Mock\WampComponent.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 44
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\NullComponent.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\Wamp\Stub\WsWampServerInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\helpers\Ratchet\WebSocket\Stub\WsMessageComponentInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\AbstractConnectionDecoratorTest.php", "PHP", 104, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39, 148
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Http\HttpRequestParserTest.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 51
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Http\HttpServerTest.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 65
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Http\OriginCheckTest.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 47
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Http\RouterTest.php", "PHP", 125, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 166
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Server\EchoServerTest.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Server\FlashPolicyComponentTest.php", "PHP", 116, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 153
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Server\IoConnectionTest.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 33
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Server\IoServerTest.php", "PHP", 87, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 128
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Server\IpBlackListComponentTest.php", "PHP", 86, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34, 126
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Session\Serialize\PhpHandlerTest.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 44
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Session\SessionComponentTest.php", "PHP", 88, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 127
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Session\Storage\VirtualSessionStoragePDOTest.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 54
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Wamp\ServerProtocolTest.php", "PHP", 201, 0, 0, 0, 0, 0, 0, 0, 0, 17, 78, 296
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Wamp\TopicManagerTest.php", "PHP", 156, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59, 227
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Wamp\TopicTest.php", "PHP", 118, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44, 165
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Wamp\WampConnectionTest.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 78
"d:\xampp\htdocs\mywebsite\vendor\cboden\ratchet\tests\unit\Wamp\WampServerTest.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 50
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\.code-generation\config.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 1, 2, 82
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 12, 44
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\.github\ISSUE_TEMPLATE\feature_request.md", "Markdown", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 7, 22
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\.github\pull_request_template.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 7, 5, 30
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\.github\workflows\test.yaml", "YAML", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 1, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\CHANGELOG.md", "Markdown", 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 138, 464
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\CONTRIBUTING.md", "Markdown", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 49, 133
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\DEVELOPER_GUIDELINE.md", "Markdown", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 5, 19
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\README.md", "Markdown", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 41, 131
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\composer.json", "JSON", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\docs\CloudinaryFilter.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 61
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\docs\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 9, 22
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\docs\sami_config.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\docs\themes\cloudinary\css\cloudinary.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 417, 14, 110, 541
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\docs\themes\cloudinary\manifest.yml", "YAML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\phpcs.xml", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 3, 5, 22
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\phpunit.xml", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 21
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\SamplePage.php", "PHP", 60, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 95
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\SamplePageUtils.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 0, 0, 71, 49, 406
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\Sample.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 0, 0, 54, 21, 150
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\Tabs\BaseTab.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 57
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\Tabs\CodeTab.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 56
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\Tabs\TagTab.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 55
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\Tabs\TransformationTab.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 82
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\TagSample.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 30, 11, 83
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\SamplePage\Sample\TransformationSample.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 111
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\edit-me.php", "PHP", 96, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 123
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\styles.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 220, 22, 61, 303
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\tag-samples.php", "PHP", 181, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 214
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\samples\transformation-samples.php", "PHP", 478, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 505
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\AdminApi.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 63
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\AnalysisTrait.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 39, 7, 72
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\ApiEndPoint.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\AssetsTrait.php", "PHP", 284, 0, 0, 0, 0, 0, 0, 0, 0, 330, 83, 697
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\FoldersTrait.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 72, 14, 122
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\MetadataFieldsTrait.php", "PHP", 71, 0, 0, 0, 0, 0, 0, 0, 0, 126, 22, 219
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\MiscTrait.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 64, 12, 113
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\StreamingProfilesTrait.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 88, 16, 154
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\TransformationsTrait.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 83, 13, 143
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\UploadMappingsTrait.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 74, 13, 126
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Admin\UploadPresetsTrait.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 72, 13, 127
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\ApiClient.php", "PHP", 230, 0, 0, 0, 0, 0, 0, 0, 0, 182, 58, 470
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\ApiResponse.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 38, 10, 68
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\BaseApiClient.php", "PHP", 197, 0, 0, 0, 0, 0, 0, 0, 0, 201, 37, 435
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Exception\AlreadyExists.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 21
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\cloudinary_php\src\Api\Exception\ApiError.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 23
